,Unnamed: 0,name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
287,287,Athena Bar,['บาร์/คลับ'],,7.825429,98.29762,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/9a/fd/25/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/9a/fd/25/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1210687-d25411627-Reviews-Athena_Bar-Kata_Beach_Karon_Phuket.html,{},R7GX+52H ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,Beyond Muay Thai,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.902939,98.29881,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/2a/52/caption.jpg?w=1000&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g297930-d25557379-Reviews-Beyond_Muay_Thai-Patong_Kathu_Phuket.html,{},W73X+5GF ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,True Blue Bar,['บาร์/คลับ'],,7.88687,98.29549,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ae/0e/bc/true-blue-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/77/2b/49/fb-img-1514775632366.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/77/2b/48/fb-img-1514775532830.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/77/2b/47/fb-img-1514172532107.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d7076599-Reviews-True_Blue_Bar-Patong_Kathu_Phuket.html,{},V7PW+P5X ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,Phuket Golf Club Hire,['สนามกอล์ฟ'],,7.880352,98.36446,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/75/b5/c7/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/75/b5/9b/caption.jpg?w=700&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g293920-d27106137-Reviews-Phuket_Golf_Club_Hire-Phuket.html,{},"115, 4, Mai Khao, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,Bangtong Gym,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.98154,98.29457,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d9/7a/86/bangtong-gym.jpg?w=900&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g1224250-d7702542-Reviews-Bangtong_Gym-Choeng_Thale_Thalang_District_Phuket.html,{},X7JV+JR8 ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,292,SiamSportsPro Tennis Academy Phuket,['สปอร์ตคอมเพล็กซ์'],,7.997956,98.31993,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/88/six-covered-and-lit-tennis.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/d9/kid-s-menu.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/d6/noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/d5/chicken-pad-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/d0/cinnamon-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/cc/power-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/ca/cheesy-egg-croissant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d4/c9/chicken-fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/94/learn-to-play-tennis.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/8b/open-to-public-membership.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/8a/cardio-tennis-clinic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/86/tennis-court-rental.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/7a/private-tennis-lessons.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/79/member-events.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3d/d3/74/kids-after-school-and.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g15274191-d26392122-Reviews-SiamSportsPro_Tennis_Academy_Phuket-Cherngtalay_Choeng_Thale_Thalang_District_.html,"{'จันทร์': '06:00-22:00', 'อังคาร': '06:00-22:00', 'พุธ': '06:00-22:00', 'พฤหัสบดี': '06:00-22:00', 'ศุกร์': '06:00-22:00', 'เสาร์': '06:00-22:00', 'อาทิตย์': '06:00-22:00'}",X8X9+5XM ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,293,Ruthless Fight Center,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.904205,98.305374,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/aa/89/47/getlstd-property-photo.jpg?w=800&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g297930-d12932724-Reviews-Ruthless_Fight_Center-Patong_Kathu_Phuket.html,{},"118/8 ถนนพระบารมี, ป่าตอง, กะทู้, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,Migo Street Bar,['บาร์/คลับ'],,7.825673,98.29672,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/eb/f3/df/caption.jpg?w=1000&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g1210687-d26836069-Reviews-Migo_Street_Bar-Kata_Beach_Karon_Phuket.html,"{'จันทร์': '11:00-23:00', 'อังคาร': '11:00-23:00', 'พุธ': '11:00-23:00', 'พฤหัสบดี': '11:00-23:00', 'ศุกร์': '11:00-23:00', 'เสาร์': '11:00-23:00', 'อาทิตย์': '11:00-23:00'}",R7GW+7M9 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,Sea Dragon bar,['บาร์/คลับ'],,7.893683,98.29681,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e9/2e/5b/sea-dragon-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e9/2e/5b/sea-dragon-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e9/2e/25/sea-dragon-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e9/2d/f5/sea-dragon-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/03/4b/7a/20190107-192346-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/6c/61/a6/photo0jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d8610743-Reviews-Sea_Dragon_bar-Patong_Kathu_Phuket.html,{},V7VW+FPF ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,Marshmallow,[],,7.882525,98.38916,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a1/14/marshmallow-logo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a1/5a/price-menu-updated-on.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a0/e1/environment.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a0/df/environment.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a0/da/environment.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5d/a0/d3/environment.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ef/7e/41/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ef/7e/40/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ef/7e/3f/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2315818-d25114415-Reviews-Marshmallow-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}",V9MQ+2M7 เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,VAR LIVE Phuket,['เกมและแหล่งรวมความบันเทิง'],,7.827144,98.34076,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/59/cb/39/inside-our-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/1b/bd/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/17/6a/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/14/c0/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/14/38/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/13/9d/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/13/56/inside-the-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/12/b5/the-front-of-our-store.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/da/25/7b/this-is-not-the-best.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d25452781-Reviews-VAR_LIVE_Phuket-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-19:00', 'อังคาร': '10:00-19:00', 'พุธ': '10:00-19:00', 'พฤหัสบดี': '10:00-19:00', 'ศุกร์': '10:00-19:00', 'เสาร์': '10:00-19:00', 'อาทิตย์': '10:00-19:00'}",R8GR+V82 ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,จ่ามินเรกเก้ป่าตอง,['บาร์/คลับ'],,7.898996,98.29702,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/72/84/c1/caption.jpg?w=1000&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g297930-d24210915-Reviews-Jamin_Reggae_Patong-Patong_Kathu_Phuket.html,"{'จันทร์': '14:00-02:00', 'อังคาร': '14:00-02:00', 'พุธ': '14:00-02:00', 'พฤหัสบดี': '14:00-02:00', 'ศุกร์': '14:00-02:00', 'เสาร์': '14:00-02:00', 'อาทิตย์': '14:00-02:00'}","186/15 ถนน ทวีวงค์, ป่าตอง, กะทู้, จังหวัดภูเก็ต 85130 ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,เบสท์เฟรนด์ บาร์,['บาร์/คลับ'],,7.83353,98.29844,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cd/b3/96/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/09/5f/0a/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/05/82/da/bestfriends-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cd/b3/99/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cd/b3/98/photo2jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215780-d7322106-Reviews-BestFriends_Bar-Karon_Phuket.html,{},R7MX+C98 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,Powerhouse Phuket,[],,7.792197,98.31608,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6e/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/7e/34/6b/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/30/c4/32/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/30/c3/eb/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/72/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/71/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/70/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6f/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6e/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6d/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6c/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/6b/powerhouse-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/2b/02/69/powerhouse-phuket.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297934-d25181669-Reviews-Powerhouse_Phuket-Rawai_Phuket.html,{},Q8R8+VCG ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,Phuket Gym Patong,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.89707,98.30025,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4d/3a/2c/phuket-gym-patong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4d/3a/2d/phuket-gym-patong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4d/3a/2c/phuket-gym-patong.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d17386346-Reviews-Phuket_Gym_Patong-Patong_Kathu_Phuket.html,{},V8W2+R4C ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,LiZa Bar Chalong,['บาร์/คลับ'],,7.821801,98.34469,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/66/16/a7/the-lovely-liza.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/01/25/0d/liza-bar-chalong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/66/16/a7/the-lovely-liza.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d9454122-Reviews-LiZa_Bar_Chalong-Chalong_Phuket_Town_Phuket.html,{},R8CV+PVG ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,Sharkys Bar,['บาร์/คลับ'],,7.89387,98.29787,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/16/22/76/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/70/83/49/connect-four-more-to.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/41/91/47/img-20170125-145004-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/41/91/46/img-20170125-141123-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/41/91/45/img-20170125-145019-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/41/91/44/img-20170125-141054-largejpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d5592093-Reviews-Sharkys_Bar-Patong_Kathu_Phuket.html,{},V7VX+G4X ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,Thai Bar @ Panwa,['บาร์/คลับ'],,7.806116,98.40701,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/ae/7e/spa-at-thai-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/ae/7e/spa-at-thai-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/ae/85/thai-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/ae/5e/upper-garden-at-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/77/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/76/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/75/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/72/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/71/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/70/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/6f/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/6e/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/6d/thai-bar-panwa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/87/6c/thai-bar-panwa.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2315814-d16874393-Reviews-Thai_Bar_Panwa-Wichit_Phuket_Town_Phuket.html,{},RC44+CRR ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
