name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
ฮินท์คาเฟ่แอนด์อีสเตอร์รี่,,"฿69.00 – ฿1,606.00",7.881918,98.38031,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/cc/salmon-tartare-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/13/30/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/80/bc/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/e1/girl-night-out.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/80/b7/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/91/3d/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/91/2b/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/91/1f/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/91/17/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ed/91/46/hint-cafe-eatery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/ef/our-recipe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/cf/sea-urchin-pasta.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/c8/mushroom-bacon-cream.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0d/2b/marriage-cheese-cake.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ee/0c/b4/pizza-margherita.jpg?w=500&h=-1&s=1']",+66 91 729 5743,https://th.tripadvisor.com/Restaurant_Review-g1215781-d23335795-Reviews-Hint_Cafe_Eatery-Phuket_Town_Phuket.html,"{'จันทร์': '11:30-22:00', 'อังคาร': '11:30-22:00', 'พุธ': '11:30-22:00', 'พฤหัสบดี': '11:30-22:00', 'ศุกร์': '11:30-22:00', 'เสาร์': '11:30-22:00', 'อาทิตย์': '11:30-22:00'}","['การจอง', 'มีบัตรของขวัญ']","['ฝรั่งเศส', 'อิตาลี', 'อเมริกัน', 'ไทย']","40 Pattana 8 Rd. Lhorrong, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,4
The Edge Phuket,,,8.0809,98.29104,[''],,https://th.tripadvisor.com/Restaurant_Review-g1215781-d6531189-Reviews-The_Edge_Phuket-Phuket_Town_Phuket.html,{},[],['ฟิวชั่น'],"33 Moo 3 Natai Beach, Kokkloy, Takhuathung, เมืองภูเก็ต, จังหวัดภูเก็ต 82140 ไทย",ภูเก็ต,ถลาง,,83,8303,0,0.0,0
Botan Kitchen & Bar,,,7.869235,98.35728,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/fc/82/9b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/0f/74/23/botan-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/9a/58/kid-s-set.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/9a/01/steaks-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/99/81/spaghetti-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/99/2f/recommended-thai-cuisine.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/98/fd/recommended-thai-cuisine.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/97/fe/recommended-pad-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/96/1c/recommended-pineapple.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/94/9d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/fc/84/f2/botan.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/14/b4/d7/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/14/b4/29/caption.jpg?w=500&h=-1&s=1']",+66 86 964 3159,https://th.tripadvisor.com/Restaurant_Review-g1215781-d25168536-Reviews-Botan_Kitchen_Bar-Phuket_Town_Phuket.html,"{'จันทร์': '07:00-22:30', 'อังคาร': '07:00-22:30', 'พุธ': '07:00-22:30', 'พฤหัสบดี': '07:00-22:30', 'ศุกร์': '07:00-22:30', 'เสาร์': '07:00-22:30', 'อาทิตย์': '07:00-22:30'}",[],"['จีน', 'นานาชาติ', 'ไทย']","88/99 Moo 2, Chao Fah West Road, Wichit, Muang, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6
ร้านอาหาร วานร,,฿90.00 – ฿502.00,7.874868,98.35218,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/57/be/e6/wanon-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/3b/img-20190807-110907-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/be/ff/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/28/15/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/28/16/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/01/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/26/bd/i-come-to-vanon-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/03/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/3a/img-20190807-110909-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/00/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/02/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/38/img-20190807-111119-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/37/img-20190807-113041-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/39/img-20190807-110938-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/04/photo5jpg.jpg?w=500&h=-1&s=1']",+66 76 390 189,https://th.tripadvisor.com/Restaurant_Review-g2315814-d10182881-Reviews-Wanon_Restaurant-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-16:30', 'อังคาร': '10:00-16:30', 'พุธ': '10:00-16:30', 'พฤหัสบดี': '10:00-16:30', 'ศุกร์': '10:00-16:30', 'เสาร์': '10:00-16:30', 'อาทิตย์': '10:00-16:30'}",[],"['อเมริกัน', 'เอเชีย', 'ไทย']","105 หมู่ 4, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,14
Good Eatz 154,,,7.883693,98.39593,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/37/5c/a2/good-eatz-154.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/93/cb/8e/the-clubsanwich-at-good.jpg?w=500&h=-1&s=1']",+66 66 114 8154,https://th.tripadvisor.com/Restaurant_Review-g1215781-d21502037-Reviews-Good_Eatz_154-Phuket_Town_Phuket.html,"{'จันทร์': '06:30-22:00', 'อังคาร': '06:30-22:00', 'พุธ': '06:30-22:00', 'พฤหัสบดี': '06:30-22:00', 'ศุกร์': '06:30-22:00', 'เสาร์': '06:30-22:00', 'อาทิตย์': '06:30-22:00'}","['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บุฟเฟ่ต์', 'มีที่จอดรถ', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'ร้านอาหารปลอดบุหรี่', 'สะดวกสำหรับผู้ใช้รถเข็น', 'แบบครอบครัว', 'โทรทัศน์', 'ไวน์และเบียร์']","['นักชิม', 'ยุโรป', 'ร้านกาแฟ', 'อาหารจานด่วน', 'เอเชีย']","154 Phang-Nga Road, Royal Phuket City Hotel, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,6
Urban Food,,฿50.00 – ฿402.00,7.891136,98.29996,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/78/f6/54/desserts-at-u-f-central.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/55/0b/ce/merci-baba-le-gerant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/12/1e/92/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/12/1e/91/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f4/17/1c/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1e/6f/2c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/da/a8/a9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/3f/92/f3/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/62/38/b4/a-photo-took-place-where.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/5e/a5/cc/photo0jpg.jpg?w=500&h=-1&s=1']",+66 76 366 192,https://th.tripadvisor.com/Restaurant_Review-g2315814-d2341440-Reviews-Urban_Food-Wichit_Phuket_Town_Phuket.html,{},[],"['รัสเซีย', 'อาหารจานด่วน', 'อินเดีย', 'เอเชีย', 'ไทย']","74 75 ถนนวิชิตสงคราม เซ็นทรัลเฟสติวัลภูเก็ต, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,กะทู้,,83,8302,0,3.5,88
"A tale of ""TIN""",,,7.881746,98.38846,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/6b/a3/57/1456385162397-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/95/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/1b/97/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/6b/90/01/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/9b/photo9jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/1b/9a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/6b/a3/58/1456385169496-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/1b/a0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/97/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/1b/98/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/9a/photo8jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/1b/9e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/98/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a2/cb/99/photo7jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/6b/a3/59/1456385176595-largejpg.jpg?w=500&h=-1&s=1']",+66 93 946 5422,https://th.tripadvisor.com/Restaurant_Review-g2315817-d9790604-Reviews-A_tale_of_TIN-Talat_Nuea_Phuket_Town_Phuket.html,{},"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'มีเก้าอี้สูงสำหรับเด็ก']","['เอเชีย', 'ไทย']","ถนนตะกั่วป่า, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,37
Korean Town Phuket,,,7.887737,98.366516,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7f/40/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/bf/caption.jpg?w=500&h=-1&s=1']",+66 99 242 4922,https://th.tripadvisor.com/Restaurant_Review-g2315814-d25228793-Reviews-Korean_Town_Phuket-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-22:00', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}",[],"['เกาหลี', 'เอเชีย']","Choongman Chicken Phuket & Sulbing 79/43 M.4 T.wichit A.muang, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1
เอ็กซ์คลูซีฟ คาเฟ่ แอนด์ บาร์,,฿50.00 – ฿351.00,7.887692,98.376945,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f4/4b/40/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/b7/relax-at-exclusive-cafe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/98/burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/97/beef-burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/96/chicken-burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/95/burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/12/chicken-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/11/tuna-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/10/chicken-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0f/tuna-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0e/egg-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0d/egg-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/76/chicken-open-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/75/egg-open-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/73/tuna-open-sandwich.jpg?w=500&h=-1&s=1']",+66 99 998 9274,https://th.tripadvisor.com/Restaurant_Review-g2315817-d26352260-Reviews-Exclusive_Cafe_and_Bar-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-19:00', 'อังคาร': '08:00-19:00', 'พุธ': '08:00-19:00', 'พฤหัสบดี': '08:00-19:00', 'ศุกร์': '08:00-19:00', 'เสาร์': '08:00-19:00', 'อาทิตย์': 'ปิด'}","['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการส่ง', 'ร้านอาหารปลอดบุหรี่']",['ดีต่อสุขภาพ'],"32 Mae Luan Road, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,11
ALLTHAI Restaurant,,,7.837454,98.33362,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f1/43/1f/caption.jpg?w=500&h=-1&s=1']",+66 62 353 4111,https://th.tripadvisor.com/Restaurant_Review-g1389361-d24061707-Reviews-ALLTHAI_Restaurant-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-22:00', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}","['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเสิร์ฟถึงโต๊ะ', 'ริมน้ำ', 'แบบครอบครัว']","['ดีต่อสุขภาพ', 'รัสเซีย']","37/32 Moo 7 Soi Jaofa,57, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,3
Somchit Noodle Soup,,,7.880138,98.392105,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/ab/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f4/a7/0f/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/b0/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/9b/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b7/79/17/som-chit.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/a3/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/18/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b7/78/6b/som-chit.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/b6/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/07/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/99/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/a2/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/19/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/94/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/1c/somchit-noodle-soup.jpg?w=500&h=-1&s=1']",+66 81 693 7705,https://th.tripadvisor.com/Restaurant_Review-g2315818-d12850774-Reviews-Somchit_Noodle_Soup-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-17:00', 'อังคาร': '08:00-17:00', 'พุธ': '08:00-17:00', 'พฤหัสบดี': '08:00-17:00', 'ศุกร์': '08:00-17:00', 'เสาร์': '08:00-17:00', 'อาทิตย์': '08:00-17:00'}",[],"['จีน', 'เอเชีย', 'ไทย']","214/6 ถนนภูเก็ต, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,8
Parlai Seafood,,,7.838467,98.36481,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/4a/9c/db/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/46/73/a0/steamed-snapper.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/33/ba/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/33/bd/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ac/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/af/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/aa/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ad/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ba/75/9e/parlai-local-seafood.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b0/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ab/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ae/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b2/photo8jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b1/photo7jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/4a/78/33/expensive.jpg?w=500&h=-1&s=1']",+66 76 282 174,https://th.tripadvisor.com/Restaurant_Review-g1389361-d4596779-Reviews-Parlai_Seafood-Chalong_Phuket_Town_Phuket.html,{},"['การจอง', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['อาหารทะเล', 'ไทย']","Parlai, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,35
